acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.375,13.329214858722937,2,0.04948547700288261,0.0,1500,1100,9.0,55.4375,,0.125,3920,0.5,,0.9375,2.2611933078151196,COMPLETE,46,0.45141953094144865,245
0.40625,13.332145129348103,2,0.043737297541030805,0.0,1500,1100,9.437500000000004,55.4375,,0.125,3440,0.6000000000000001,,0.9375,2.69926368346205,COMPLETE,47,0.45812601016902993,215
0.375,12.53183446267945,1,0.040728470324488834,0.0,2000,1100,8.25,56.375,,0.125,3440,0.6000000000000001,,0.9375,10.411167718790239,COMPLETE,48,0.4519037377797991,215
0.34375,11.793097491223431,1,0.047756529554577695,0.0,2000,850,6.71875,57.90625,,0.1875,3520,0.6000000000000001,,0.90625,12.094098381581716,COMPLETE,49,0.43476768514812103,220
0.34375,11.80336121354847,1,0.022339217422939373,0.0,1900,850,6.59375,58.03125,,0.1875,3520,0.6000000000000001,,0.90625,11.159709238272626,COMPLETE,50,0.43483844469768707,220
0.34375,11.812954687016301,1,0.02584100166374676,0.0,2100,850,6.46875,58.15625,,0.1875,3680,0.6000000000000001,,0.90625,12.92944660919602,COMPLETE,51,0.43491235613548584,230
0.3125,12.176076376957413,1,0.3062558783899639,0.0,2300,850,8.09375,59.53125,,0.1875,3680,0.4,,0.90625,9.69928500239621,COMPLETE,52,0.4268360823818748,230
0.3125,18.515618407171825,4,0.3513000304568239,0.0,2200,1000,2.749999999999993,62.37500000000001,,0.25,3760,0.55,,0.875,3.5103295328153763,COMPLETE,53,0.4207248550835954,235
0.34375,19.531624996400073,4,0.30625460022853257,0.0,2300,1000,4.499999999999993,60.50000000000001,,0.25,3760,0.4,,0.875,2.9951131629932206,COMPLETE,54,0.4241980971072242,235
0.3125,18.613015229604798,4,0.30793373975253596,0.0,2300,450,0.0937500000000071,64.53125,,0.25,3760,0.4,,0.875,3.985192345426185,COMPLETE,55,0.4464585901540157,235
0.375,12.586226040298977,2,0.055791866241144496,0.0,1600,1100,7.5937499999999964,57.46875000000001,,0.125,3360,0.55,,0.9375,2.6885814426932484,COMPLETE,56,0.45211839557147393,210
0.375,12.633041993122646,2,0.049447365956326365,0.0,1700,1100,7.4375,57.375,,0.125,3360,0.7,,0.9375,4.403869246714748,COMPLETE,57,0.45219766574759945,210
0.40625,13.247899302814023,2,0.05704647861566742,0.0,1650,1150,9.53125,55.46875,,0.125,3040,0.65,,0.9375,3.303133298206376,COMPLETE,58,0.4581137063017306,190
0.375,12.698271289825254,2,0.08153399294021407,0.0,1750,1150,7.8125,56.8125,,0.125,3040,0.7,,0.9375,4.53045654471498,COMPLETE,59,0.45202497768885147,190
0.40625,13.20259799244074,2,0.05894924828484759,0.0,1750,1150,9.5625,55.4375,,0.125,3040,0.7,,0.9375,4.957394821074558,COMPLETE,60,0.45811884272856307,190
0.40625,13.199749938445818,2,0.08180589945762015,0.0,1750,1150,9.468750000000007,55.15624999999999,,0.125,3040,0.75,,0.9375,5.369570416922215,COMPLETE,61,0.4581802257731288,190
0.34375,20.119346061378337,10,0.21630237380981376,0.0,1750,1150,5.21875,59.46875,,0.1875,3040,0.7,,0.90625,2.1719290172623005,COMPLETE,62,0.4340370297497542,190
