acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.40625,13.353068686986338,,,0.0,4500,800,6.296875,49.32812499999999,7.2326018866642645,0.0,2560,0.8500000000000001,96,1.0,3.9157025637978222,COMPLETE,69,0.4849979711604017,160
0.34375,11.783933298537251,,,0.0,4500,650,6.703125,47.265625,7.403482986740648,0.0,2560,0.8500000000000001,97,1.0,3.025537895038724,COMPLETE,70,0.4717266927205234,160
0.25,23.764217578312465,,,0.0,4500,950,9.953124999999993,53.828125,1.3569377340956976,0.0,1920,0.8500000000000001,78,1.0,14.886822286847746,COMPLETE,71,0.44654642078687024,120
0.40625,20.56098018699498,,,0.0,4500,950,6.1875,50.0625,1.2456688634293152,0.0,2560,0.8500000000000001,88,1.0,9.023027637333144,COMPLETE,72,0.48359817522917525,160
0.28125,23.742823751346428,,,0.0,4300,950,9.374999999999996,53.59375,1.1810225487805779,0.0,1920,0.7,77,1.0,8.53763596326462,COMPLETE,73,0.45365050173890453,120
0.375,13.06615342150762,,,0.0,4200,950,5.515625,48.984375,3.1550123809295627,0.0,1920,0.7,88,1.0,4.4391791820235085,COMPLETE,74,0.47890652279456214,120
0.34375,19.27802723269098,,,0.0,5800,800,9.890625,52.984375,7.136587212426896,0.0,1920,0.8500000000000001,88,1.0,11.241337879415369,COMPLETE,75,0.46781391502871117,120
0.3125,14.080327241736077,,,0.0,2400,800,2.953125,50.265625,4.025148052132372,0.0,1920,0.8500000000000001,88,1.0,4.593619475723244,COMPLETE,76,0.4686991450053131,120
0.3125,15.309302918793366,,,0.0,4300,800,4.828125,48.703125,7.104518683576301,0.0,1920,0.8500000000000001,88,1.0,8.774349186976906,COMPLETE,77,0.4653279905066731,120
0.4375,12.512640093496458,,,0.0,4200,800,3.953125,47.453125,6.95392085263425,0.0,1920,0.8500000000000001,95,1.0,4.144918647565646,COMPLETE,78,0.494957547881154,120
0.34375,13.10295768137866,,,0.0,3200,800,5.34375,48.25,7.022695947195676,0.0,2480,0.8500000000000001,95,1.0,3.3364933347620536,COMPLETE,79,0.4722762159982478,155
0.34375,15.724433614601194,,,0.0,5800,750,4.5,47.0625,6.860599572501362,0.0,2480,0.8,95,1.0,4.470185465819668,COMPLETE,80,0.4727271652721449,155
0.34375,13.912112528297062,,,0.0,3900,750,4.9375,49.0,7.145329725528995,0.0,2480,0.9,92,1.0,7.359067514509661,COMPLETE,81,0.47238541689294966,155
0.375,13.334333255149103,,,0.0,3900,800,1.828125,45.671875,7.06792503852717,0.0,1440,0.9,95,1.0,4.95635907840915,COMPLETE,82,0.4872572549480637,90
0.40625,14.190941212618705,,,0.0,5800,750,4.8124999999999964,48.3125,7.170533682537149,0.0,1600,0.9,92,1.0,10.708772155601764,COMPLETE,83,0.48629009296857484,100
