acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.40625,30.604521214193174,,,0.0,2000,750,5.0,38.1875,,0.75,3200,0.6000000000000001,,0.625,1.960010074719321,COMPLETE,674,0.36666706018247025,200
0.40625,30.5923135515688,,,0.0,2000,750,6.03125,39.34375,,0.75,2800,0.4,,0.625,1.7532483264803886,COMPLETE,675,0.36547060965144845,175
0.46875,20.330448800690554,,,0.0,2050,1150,12.96875,29.84375,,0.875,2800,0.3,,0.5625,1.4557719307485968,COMPLETE,676,0.36377785878110364,175
0.53125,21.457966724214575,,,0.0,1950,1150,11.59375,28.96875,,0.875,3360,0.6000000000000001,,0.5625,1.611096454988001,COMPLETE,677,0.37798326390096637,210
0.4375,23.618302622119142,,,0.0,2050,1150,9.125,34.1875,,0.8125,3040,0.45,,0.59375,1.4371657141309697,COMPLETE,678,0.3642454798034137,190
0.5,24.297874778465708,,,0.0,1950,1150,8.0,33.0625,,0.8125,3040,0.6000000000000001,,0.59375,1.5346532779512927,COMPLETE,679,0.3787054211759262,190
0.4375,23.467064686492,,,0.0,2050,1150,8.9375,34.25,,0.8125,2960,0.45,,0.59375,1.3727914436603896,COMPLETE,680,0.36431996826535795,185
0.4375,30.835231853149736,,,0.0,1850,1150,3.90625,36.40625,,0.75,2960,0.3,,0.625,1.275367160065798,COMPLETE,681,0.37537904929013427,185
0.4375,30.70409111075428,,,0.0,1850,1150,0.46875,39.46875,,0.6875,3440,0.4,,0.65625,1.2531950503762346,COMPLETE,682,0.4020257813162919,215
0.4375,30.600356794284277,,,0.0,1850,1150,0.09375,39.03125,,0.6875,3040,0.6000000000000001,,0.65625,1.2212166862445883,COMPLETE,683,0.41145039762053165,190
0.4375,24.172152753737098,,,0.0,1850,1150,3.9375,36.1875,,0.75,2960,0.45,,0.625,1.3019917426281609,COMPLETE,684,0.3758735076467318,185
0.46875,31.47512658830779,,,0.0,1750,1150,4.6875,37.3125,,0.75,3040,0.45,,0.625,1.1694320791284554,COMPLETE,685,0.3809073060377574,190
0.4375,29.87316939998165,,,0.0,1850,1150,3.625,35.125,,0.75,3440,0.6000000000000001,,0.625,1.568490943260258,COMPLETE,686,0.3762180105556339,215
0.375,27.127304049610238,,,0.0,1800,250,3.0625,44.375,,0.625,3440,0.6000000000000001,,0.6875,2.578230439685285,COMPLETE,687,0.37868703652146124,215
0.4375,31.57549237541673,,,0.0,1750,1150,4.125,36.8125,,0.75,3440,0.6000000000000001,,0.625,1.117218146158848,COMPLETE,688,0.37490206637761625,215
0.4375,31.265683564412917,,,0.0,1800,1200,0.0625,38.4375,,0.6875,3680,0.6000000000000001,,0.65625,1.4048497070616577,COMPLETE,689,0.41259970378269095,230
0.4375,31.532829494631464,,,0.0,1800,1200,0.15625,38.46875,,0.6875,3600,0.6000000000000001,,0.65625,1.2920300069090445,COMPLETE,690,0.40952594668179976,225
0.4375,31.532829494631464,,,0.0,1800,1200,0.15625,38.46875,,0.6875,3600,0.6000000000000001,,0.65625,1.2806886961334385,COMPLETE,691,0.40952594668179976,225
0.4375,30.629782789794643,,,0.0,1800,800,0.625,40.1875,,0.6875,3600,0.6000000000000001,,0.65625,1.771684781240765,COMPLETE,692,0.39928220532211833,225
0.4375,31.192196540160488,,,0.0,1800,900,4.0625,36.5,,0.75,3120,0.6000000000000001,,0.625,1.565198485419387,COMPLETE,693,0.3750864688577482,195
0.46875,31.449969569738855,,,0.0,1750,1150,4.46875,37.03125,,0.75,3120,0.6000000000000001,,0.625,1.1692558362265117,COMPLETE,694,0.3812479642733746,195
0.46875,31.449969569738855,,,0.0,1750,1150,4.46875,37.03125,,0.75,3120,0.6000000000000001,,0.625,1.2412540330842603,COMPLETE,695,0.3812479642733746,195
0.46875,31.449969569738855,,,0.0,1750,1150,4.46875,37.03125,,0.75,3120,0.6000000000000001,,0.625,1.341660521866288,COMPLETE,696,0.3812479642733746,195
0.46875,31.449969569738855,,,0.0,1750,1150,4.46875,37.03125,,0.75,3120,0.6000000000000001,,0.625,1.2878018706396688,COMPLETE,697,0.3812479642733746,195
0.4375,31.082912684262716,,,0.0,1650,1150,0.15625,40.46875,,0.6875,3120,0.6000000000000001,,0.65625,1.1830499742063694,COMPLETE,698,0.40918522332101165,195
0.46875,31.462263482424465,,,0.0,1700,1100,3.96875,37.34375,,0.75,3120,0.6000000000000001,,0.625,1.3224826167279389,COMPLETE,699,0.3819190038679124,195
0.4375,30.487446186914376,,,0.0,1700,1050,0.5,40.875,,0.6875,3120,0.6000000000000001,,0.65625,1.1737729977758136,COMPLETE,700,0.40122247820157203,195
0.375,30.90585502780986,,,0.0,1900,900,4.5625,37.125,,0.75,3120,0.6000000000000001,,0.625,1.7368198235635646,COMPLETE,701,0.36051182485039446,195
0.4375,23.348727715605833,,,0.0,2200,900,9.96875,35.03125,,0.8125,3120,0.6000000000000001,,0.59375,2.151914979709545,COMPLETE,702,0.36376892047164106,195
0.5,27.108794122018782,,,0.0,3500,1100,16.0625,37.0625,,0.8125,3920,0.6000000000000001,,0.59375,3.254445503524039,COMPLETE,703,0.37544255558296125,245
0.46875,20.327014045353536,,,0.0,2200,1100,13.125,30.0,,0.875,4000,0.6000000000000001,,0.5625,1.8396947582950816,COMPLETE,704,0.36369761111802745,250
0.34375,28.85766186712811,,,0.0,1600,1050,1.28125,40.40625,,0.6875,3920,0.6000000000000001,,0.65625,1.404306824086234,COMPLETE,705,0.37165017515135457,245
0.53125,22.18791812986293,,,0.0,1900,1200,10.40625,27.21875,,0.875,4000,0.6000000000000001,,0.5625,1.6944546359882224,COMPLETE,706,0.37885063296889937,250
0.5,23.805506683066,,,0.0,1900,1100,8.15625,33.15625,,0.8125,2880,0.6000000000000001,,0.59375,1.5079535525292158,COMPLETE,707,0.37865248058911943,180
0.5,26.94170500822099,,,0.0,3400,1100,16.1875,37.4375,,0.8125,2960,0.8500000000000001,,0.59375,6.265320357604651,COMPLETE,708,0.37536137512979756,185
0.4375,23.151146536132934,,,0.0,2200,400,9.84375,35.03125,,0.8125,3920,0.8500000000000001,,0.59375,5.469592985435156,COMPLETE,709,0.3638311172730159,245
0.40625,30.321197205915205,,,0.0,1900,250,5.6875,38.25,,0.75,2720,0.8500000000000001,,0.625,4.177222788799554,COMPLETE,710,0.3659866846717109,170
0.40625,26.944658996496877,,,0.0,3500,1100,16.34375,37.65625,,0.8125,2880,0.65,,0.59375,3.9995196517847944,COMPLETE,711,0.35467101506777227,180
0.59375,21.886938706395192,,,0.0,1900,1200,11.15625,28.03125,,0.875,3680,0.8500000000000001,,0.5625,2.5774284560757224,COMPLETE,712,0.3921207631617329,230
0.4375,27.229349973879287,,,0.0,3500,1200,16.25,37.375,,0.8125,3680,0.65,,0.59375,3.4142786028096452,COMPLETE,713,0.36159377416091676,230
0.46875,26.387123250508,,,0.0,3500,350,16.21875,37.40625,,0.8125,3680,0.8500000000000001,,0.59375,6.827984326693695,COMPLETE,714,0.36853198479760557,230
0.5,26.982922840196537,,,0.0,3400,1200,15.8125,36.75,,0.8125,3680,0.8500000000000001,,0.59375,5.662687739299145,COMPLETE,715,0.37555226344133835,230
0.5625,24.309185988788272,,,0.0,1900,1200,7.84375,32.40625,,0.8125,2960,0.8500000000000001,,0.59375,1.9089759511698503,COMPLETE,716,0.39270590097114716,185
0.5625,24.309185988788272,,,0.0,1900,1200,7.84375,32.40625,,0.8125,2960,0.8500000000000001,,0.59375,2.005436172185,COMPLETE,717,0.39270590097114716,185
0.375,27.848484445971202,,,0.0,1600,550,3.03125,45.28125,,0.625,3680,0.65,,0.6875,2.1447852081328165,COMPLETE,718,0.37858057311277377,230
0.53125,30.883586230188683,,,0.0,1900,1200,4.96875,37.40625,,0.75,2160,0.65,,0.625,1.3422042027232237,COMPLETE,719,0.39434107391791406,135
0.40625,30.56650983408966,,,0.0,2000,400,5.53125,38.59375,,0.75,2960,0.65,,0.625,2.341060711478349,COMPLETE,720,0.36604853253844133,185
0.46875,32.00854378130939,,,0.0,1700,1200,3.25,35.875,,0.75,3680,0.7,,0.625,1.50318831417826,COMPLETE,721,0.3835614977059212,230
0.375,24.088520833324324,,,0.0,2000,150,9.84375,34.53125,,0.8125,3040,0.65,,0.59375,2.6804295464535244,COMPLETE,722,0.3501054611102854,190
0.46875,31.70430705657356,,,0.0,1700,1200,4.21875,37.21875,,0.75,3040,0.7,,0.625,1.2357330351951532,COMPLETE,723,0.3815452702558855,190
0.40625,28.041751795314074,,,0.0,1650,1150,4.375,43.6875,,0.625,3680,0.7,,0.6875,1.2963559511990752,COMPLETE,724,0.38319229209916145,230
0.40625,28.159908891010282,,,0.0,1650,1150,3.8125,44.6875,,0.625,3040,0.7,,0.6875,1.2464006811205763,COMPLETE,725,0.3839068092247182,190
0.40625,28.119096602664886,,,0.0,1650,1150,4.0625,44.1875,,0.625,3360,0.7,,0.6875,1.2213971779565327,COMPLETE,726,0.3835718960474078,210
0.34375,27.364724098737046,,,0.0,1650,1150,2.125,47.25,,0.625,320,0.6000000000000001,,0.6875,1.0767808769305702,COMPLETE,727,0.3743540739207325,20
0.40625,30.358984975621304,,,0.0,2000,200,5.1875,38.4375,,0.75,3040,0.6000000000000001,,0.625,2.0517359631776344,COMPLETE,728,0.3664313753292079,190
0.40625,28.121666469112387,,,0.0,1650,1150,3.8125,44.375,,0.625,3360,0.6000000000000001,,0.6875,1.0892228544980753,COMPLETE,729,0.3839547340588531,210
0.4375,23.407543355454884,,,0.0,2050,1150,9.40625,34.78125,,0.8125,2560,0.6000000000000001,,0.59375,1.2501938942295965,COMPLETE,730,0.3640182762854059,160
0.40625,27.96398353239395,,,0.0,1650,1150,3.75,44.375,,0.625,3280,0.6000000000000001,,0.6875,1.0775706602435093,COMPLETE,731,0.38407531498396236,205
0.46875,31.324271115821674,,,0.0,1850,1150,4.21875,36.28125,,0.75,2560,0.6000000000000001,,0.625,1.1500306886446197,COMPLETE,732,0.3817642300626927,160
0.4375,31.066696773836448,,,0.0,1850,1150,3.65625,35.65625,,0.75,3280,0.6000000000000001,,0.625,1.2621967801824212,COMPLETE,733,0.3759672759351196,205
0.53125,30.879032504881042,,,0.0,1850,1150,5.40625,37.90625,,0.75,1280,0.6000000000000001,,0.625,1.0844103584531695,COMPLETE,734,0.39378328921885647,80
0.4375,31.066696773836448,,,0.0,1850,1150,3.65625,35.65625,,0.75,3280,0.6000000000000001,,0.625,1.2429927293851506,COMPLETE,735,0.3759672759351196,205
0.4375,31.25235928594032,,,0.0,1800,1200,0.28125,38.53125,,0.6875,3280,0.55,,0.65625,1.1251148809387814,COMPLETE,736,0.4061548851343214,205
0.4375,31.757119649576218,,,0.0,1800,1200,3.34375,35.59375,,0.75,3280,0.6000000000000001,,0.625,1.3324371840571985,COMPLETE,737,0.37655984580523316,205
0.46875,31.838076040136283,,,0.0,1800,1200,3.65625,35.96875,,0.75,2800,0.8,,0.625,1.3720217881491408,COMPLETE,738,0.38272914179927897,175
0.4375,31.25235928594032,,,0.0,1800,1200,0.28125,38.53125,,0.6875,3280,0.55,,0.65625,1.304473325581057,COMPLETE,739,0.4061548851343214,205
0.5,29.129408866942356,,,0.0,1800,600,0.65625,41.28125,,0.6875,2800,0.55,,0.65625,1.7021040033432655,COMPLETE,740,0.41247380798519817,175
0.4375,24.152328271566283,,,0.0,2000,100,9.96875,34.78125,,0.8125,2800,0.55,,0.59375,2.358706173923565,COMPLETE,741,0.36374836472371674,175
0.4375,31.25235928594032,,,0.0,1800,1200,0.28125,38.53125,,0.6875,3280,0.55,,0.65625,1.24201407993678,COMPLETE,742,0.4061548851343214,205
0.4375,31.184932259025352,,,0.0,1800,1200,0.0625,39.125,,0.6875,2800,0.55,,0.65625,1.1622533968475182,COMPLETE,743,0.41247403183624703,175
0.5,28.753243702885072,,,0.0,1800,450,0.15625,40.59375,,0.6875,3600,0.55,,0.65625,2.098485290480312,COMPLETE,744,0.42305991464449244,225
0.4375,23.713458731277477,,,0.0,2100,600,10.0,35.5,,0.8125,2800,0.55,,0.59375,2.1057545079384,COMPLETE,745,0.3636152651743326,175
0.4375,23.708845922988324,,,0.0,2100,600,9.375,34.625,,0.8125,3760,0.55,,0.59375,2.3036003422166687,COMPLETE,746,0.36403665101664234,235
0.4375,31.282092895736692,,,0.0,1800,1200,0.71875,38.28125,,0.6875,3760,0.55,,0.65625,1.2099182686361019,COMPLETE,747,0.39825468544229536,235
0.4375,24.106453363155683,,,0.0,2000,100,8.9375,33.6875,,0.8125,3600,0.55,,0.59375,2.7299964887206443,COMPLETE,748,0.36439552624180566,225
0.5,22.19583910190151,,,0.0,1900,1200,7.46875,31.34375,,0.8125,3600,0.55,,0.59375,1.5810030089342035,COMPLETE,749,0.3796671769165572,225
0.375,23.417053581471347,,,0.0,2100,100,10.46875,35.15625,,0.8125,2880,0.55,,0.59375,2.8741461543540936,COMPLETE,750,0.3498242545729781,180
0.53125,30.67642366296958,,,0.0,1900,1200,4.75,37.6875,,0.75,2720,0.4,,0.625,1.4414544744067825,COMPLETE,751,0.39455154618380406,170
0.40625,30.530722231876535,,,0.0,2000,500,6.0,39.25,,0.75,2720,0.4,,0.625,2.02947471186053,COMPLETE,752,0.36551703641831074,170
0.46875,19.830827485256382,,,0.0,2100,1100,13.75,30.8125,,0.875,2720,0.4,,0.5625,1.7764119053899776,COMPLETE,753,0.3633974662596396,170
0.34375,27.64010828375135,,,0.0,1600,550,2.40625,45.78125,,0.625,2800,0.55,,0.6875,1.9913301216147374,COMPLETE,754,0.37347206290979024,175
0.34375,23.22610919714062,,,0.0,1600,450,5.96875,49.84375,,0.5625,2800,0.55,,0.71875,1.802826587605523,COMPLETE,755,0.37591700733950034,175
0.34375,23.03190721586035,,,0.0,1600,450,6.25,50.125,,0.5625,2720,0.55,,0.71875,1.6318523699592333,COMPLETE,756,0.37568189278397995,170
0.375,27.26769780802919,,,0.0,1600,550,2.375,46.4375,,0.625,2480,0.55,,0.6875,1.8869329559092876,COMPLETE,757,0.380394680450239,155
0.375,27.90462271291264,,,0.0,1600,550,2.1875,46.3125,,0.625,2720,0.55,,0.6875,1.8714760867587756,COMPLETE,758,0.3810617850095701,170
0.28125,22.949247672854113,,,0.0,1600,400,6.1875,49.9375,,0.5625,2720,0.55,,0.71875,1.9473994890868198,COMPLETE,759,0.3620100858475694,170
0.34375,23.03190721586035,,,0.0,1600,450,6.25,50.125,,0.5625,2720,0.55,,0.71875,1.920593366434332,COMPLETE,760,0.37568189278397995,170
0.375,27.760537835883152,,,0.0,1600,600,2.59375,45.96875,,0.625,2800,0.55,,0.6875,1.783326973178191,COMPLETE,761,0.37970000604036147,175
0.375,27.39953238652076,,,0.0,1600,600,2.0625,46.625,,0.625,2640,0.75,,0.6875,2.3537574102228973,COMPLETE,762,0.3815693017770534,165
0.3125,22.424852807487945,,,0.0,1500,450,5.78125,49.59375,,0.5625,2880,0.75,,0.71875,2.318747935380088,COMPLETE,763,0.3693145858323308,180
0.34375,27.64010828375135,,,0.0,1600,550,2.40625,45.78125,,0.625,2800,0.55,,0.6875,1.9767077227588743,COMPLETE,764,0.37347206290979024,175
0.28125,22.128685250992657,,,0.0,1500,850,6.34375,50.03125,,0.5625,2640,0.55,,0.71875,1.4269979142118245,COMPLETE,765,0.3619697404562619,165
0.40625,27.270043517337847,,,0.0,1700,700,2.28125,46.65625,,0.625,2720,0.8,,0.6875,2.1818709308863617,COMPLETE,766,0.38757909996420137,170
0.40625,27.38177712914193,,,0.0,1700,600,2.1875,46.6875,,0.625,2640,0.8,,0.6875,2.6751265614584554,COMPLETE,767,0.387925162729786,165
0.4375,29.909482583914755,,,0.0,1700,700,1.28125,42.34375,,0.6875,2880,0.6000000000000001,,0.65625,1.7247211106296163,COMPLETE,768,0.3918829226809361,180
0.375,22.90946856651197,,,0.0,1700,450,6.0,50.5,,0.5625,2800,0.75,,0.71875,2.4775339185725898,COMPLETE,769,0.3827239944977388,175
0.4375,29.909482583914755,,,0.0,1700,700,1.28125,42.34375,,0.6875,2880,0.6000000000000001,,0.65625,1.6959098650550004,COMPLETE,770,0.3918829226809361,180
0.3125,27.13241546103111,,,0.0,1700,500,1.75,46.5625,,0.625,2880,0.6000000000000001,,0.6875,2.0347352703101933,COMPLETE,771,0.36933186954130076,180
0.3125,22.574875414938617,,,0.0,1700,250,6.1875,50.25,,0.5625,2960,0.75,,0.71875,2.7922384296543896,COMPLETE,772,0.36888895830664875,185
0.4375,29.90603774741816,,,0.0,1700,800,1.375,42.1875,,0.6875,3040,0.6000000000000001,,0.65625,1.8846566980646458,COMPLETE,773,0.39121603902469726,190
0.3125,22.893435194395796,,,0.0,1700,350,6.1875,50.375,,0.5625,3040,0.6000000000000001,,0.71875,2.2059894585690927,COMPLETE,774,0.3688407834585542,190
0.28125,28.352620579939344,,,0.0,1700,150,0.8125,49.1875,,0.6875,2960,0.6000000000000001,,0.65625,2.258531912986655,COMPLETE,775,0.3612017711905141,185
0.40625,27.35408733169506,,,0.0,1700,500,1.9375,46.6875,,0.625,2960,0.5,,0.6875,1.7257380707305856,COMPLETE,776,0.38899522890274074,185
0.34375,27.251433448536243,,,0.0,1700,500,1.9375,46.375,,0.625,2960,0.6000000000000001,,0.6875,1.7183553460345138,COMPLETE,777,0.37529441498974014,185
0.40625,30.65916461679933,,,0.0,1900,650,5.6875,38.75,,0.75,2880,0.5,,0.625,1.861002546880627,COMPLETE,778,0.3658700926185505,180
0.34375,32.45452046229462,,,0.0,1900,150,8.71875,41.15625,,0.8125,2880,0.5,,0.59375,2.168678535032086,COMPLETE,779,0.34173251428498375,180
0.375,28.406490648045562,,,0.0,1900,350,1.46875,41.96875,,0.6875,2960,0.6000000000000001,,0.65625,2.375718540075468,COMPLETE,780,0.37696082681275833,185
0.40625,32.737936112979085,,,0.0,1900,150,8.40625,40.71875,,0.8125,2960,0.65,,0.59375,2.6654825293808244,COMPLETE,781,0.3556788129510437,185
0.375,28.537376122157763,,,0.0,1900,350,1.21875,42.03125,,0.6875,3040,0.5,,0.65625,2.4113821641076356,COMPLETE,782,0.3787672823278885,190
0.40625,30.572339929256316,,,0.0,1900,650,5.25,38.3125,,0.75,2880,0.6000000000000001,,0.625,2.0806556619063485,COMPLETE,783,0.36637798677455385,180
0.40625,32.737936112979085,,,0.0,1900,150,8.40625,40.71875,,0.8125,2960,0.65,,0.59375,2.608000702864956,COMPLETE,784,0.3556788129510437,185
0.5,23.98793235019434,,,0.0,1900,1100,7.53125,32.15625,,0.8125,3840,0.65,,0.59375,1.6232623196265195,COMPLETE,785,0.37921976815474134,240
0.3125,28.503272153166908,,,0.0,1900,350,1.96875,42.59375,,0.6875,2880,0.5,,0.65625,1.9859514828713145,COMPLETE,786,0.36037518848094285,180
0.46875,30.779822301915583,,,0.0,1900,350,4.59375,36.96875,,0.75,3840,0.55,,0.625,2.1840384881652426,COMPLETE,787,0.38113649154641593,240
0.5,24.009112853248034,,,0.0,1900,1100,7.4375,32.125,,0.8125,3760,0.55,,0.59375,1.5387500997749157,COMPLETE,788,0.37927836655091113,235
0.40625,30.496605856226033,,,0.0,1900,300,5.6875,37.9375,,0.75,3040,0.55,,0.625,2.056271631416166,COMPLETE,789,0.3660373590444191,190
0.5,23.98793235019434,,,0.0,1900,1100,7.53125,32.15625,,0.8125,3840,0.65,,0.59375,1.707084299356211,COMPLETE,790,0.37921976815474134,240
0.4375,31.33357574152685,,,0.0,1800,1050,2.75,35.0625,,0.75,3760,0.55,,0.625,1.306225066218758,COMPLETE,791,0.3781626422435935,235
0.40625,31.071097276045787,,,0.0,1800,1100,0.65625,38.46875,,0.6875,3760,0.55,,0.65625,1.4835515018785372,COMPLETE,792,0.39223384800522226,235
0.4375,31.282092895736692,,,0.0,1800,1200,0.71875,38.28125,,0.6875,3760,0.55,,0.65625,1.1114052997145336,COMPLETE,793,0.39825468544229536,235
0.4375,31.66670607179566,,,0.0,1750,1150,3.96875,35.90625,,0.75,3840,0.55,,0.625,1.3046833434782457,COMPLETE,794,0.3753371800028245,240
0.4375,31.66670607179566,,,0.0,1750,1150,3.96875,35.90625,,0.75,3840,0.55,,0.625,1.2230234005255625,COMPLETE,795,0.3753371800028245,240
0.4375,31.76100941012423,,,0.0,1750,1150,4.3125,36.9375,,0.75,3120,0.55,,0.625,1.1931890428531915,COMPLETE,796,0.3745900287349898,195
0.40625,28.90305725611047,,,0.0,1800,300,0.375,40.4375,,0.6875,3680,0.55,,0.65625,2.2034875608223956,COMPLETE,797,0.3969483230080547,230
0.53125,31.54583409005855,,,0.0,1750,1150,4.65625,37.65625,,0.75,2400,0.25,,0.625,0.9893842932942789,COMPLETE,798,0.39462251709388957,150
0.375,30.45435557416213,,,0.0,1750,1150,1.96875,41.34375,,0.6875,2560,0.25,,0.65625,1.1121593058051076,COMPLETE,799,0.37420219213629785,160
0.4375,31.76100941012423,,,0.0,1750,1150,4.3125,36.9375,,0.75,3120,0.55,,0.625,1.110392567818053,COMPLETE,800,0.3745900287349898,195
0.375,31.11640192486914,,,0.0,2000,400,5.25,37.9375,,0.75,3600,0.3,,0.625,1.8721904774720315,COMPLETE,801,0.35954428776159697,225
0.4375,23.526248638488884,,,0.0,2000,950,9.3125,34.25,,0.8125,2320,0.55,,0.59375,1.6153570340247825,COMPLETE,802,0.3641676813576385,145
0.46875,31.449969569738855,,,0.0,1750,1150,4.46875,37.03125,,0.75,3120,0.6000000000000001,,0.625,1.2174464250565507,COMPLETE,803,0.3812479642733746,195
0.4375,28.686546825123447,,,0.0,1750,1150,0.625,41.1875,,0.6875,3120,0.3,,0.65625,1.1835971781110857,COMPLETE,804,0.39923372436109134,195
0.4375,31.532829494631464,,,0.0,1800,1200,0.15625,38.46875,,0.6875,3600,0.6000000000000001,,0.65625,1.2507748184434604,COMPLETE,805,0.40952594668179976,225
0.40625,30.585162226764467,,,0.0,2000,400,5.96875,38.84375,,0.75,2640,0.6000000000000001,,0.625,2.2451764488359913,COMPLETE,806,0.36561537679630135,165
0.28125,23.124324314452952,,,0.0,1500,400,2.5,53.5,,0.625,1760,0.6000000000000001,,0.6875,1.500869923242135,COMPLETE,807,0.35889142872119767,110
0.40625,30.51342878041568,,,0.0,2000,400,5.03125,37.78125,,0.75,3200,0.6000000000000001,,0.625,2.52904476452386,COMPLETE,808,0.36671820017310086,200
0.46875,20.766912347229187,,,0.0,2000,950,12.34375,29.34375,,0.875,3600,0.6000000000000001,,0.5625,1.8077284742030315,COMPLETE,809,0.3640158501169912,225
0.46875,20.522757946971943,,,0.0,2000,1200,12.9375,30.1875,,0.875,2000,0.6000000000000001,,0.5625,1.4334400358784478,COMPLETE,810,0.36365194045277555,125
0.59375,21.092962948279695,,,0.0,2000,1200,11.40625,28.46875,,0.875,3600,0.6000000000000001,,0.5625,1.6728929146775045,COMPLETE,811,0.39199525396302276,225
0.4375,23.74012952786905,,,0.0,2000,850,8.0625,33.125,,0.8125,3680,0.6000000000000001,,0.59375,2.032457003428135,COMPLETE,812,0.3649621080610848,230
0.59375,21.092962948279695,,,0.0,2000,1200,11.40625,28.46875,,0.875,3600,0.6000000000000001,,0.5625,1.5926308376947418,COMPLETE,813,0.39199525396302276,225
0.40625,30.67749009351156,,,0.0,2000,400,4.96875,37.59375,,0.75,3600,0.6000000000000001,,0.625,2.3803106205014046,COMPLETE,814,0.36681536806095705,225
0.21875,22.182459814851462,,,0.0,1500,800,5.09375,51.84375,,0.5625,1680,0.6000000000000001,,0.71875,1.3206320467288606,COMPLETE,815,0.34912938035593055,105
0.59375,21.092962948279695,,,0.0,2000,1200,11.40625,28.46875,,0.875,3600,0.6000000000000001,,0.5625,1.4657373818627093,COMPLETE,816,0.39199525396302276,225
0.4375,31.236356396633393,,,0.0,1800,1200,0.34375,38.46875,,0.6875,3200,0.6000000000000001,,0.65625,1.3116315870720427,COMPLETE,817,0.40471575562340545,200
0.4375,31.33898268829893,,,0.0,1800,1200,0.15625,39.03125,,0.6875,3200,0.55,,0.65625,1.0670204708585516,COMPLETE,818,0.4094301968375187,200
0.4375,31.317536396362662,,,0.0,1800,1200,0.03125,38.78125,,0.6875,3200,0.9,,0.65625,1.9932775766646955,COMPLETE,819,0.413671808223425,200
0.4375,23.579300210937134,,,0.0,2100,750,9.90625,35.40625,,0.8125,3200,0.55,,0.59375,2.0096095464832615,COMPLETE,820,0.36368094012338625,200
0.40625,30.297161067499378,,,0.0,1800,850,1.0,40.1875,,0.6875,3200,0.55,,0.65625,1.4361992261256091,COMPLETE,821,0.38781198117911686,200
0.4375,31.33898268829893,,,0.0,1800,1200,0.15625,39.03125,,0.6875,3200,0.55,,0.65625,1.0654250065854285,COMPLETE,822,0.4094301968375187,200
0.4375,31.33898268829893,,,0.0,1800,1200,0.15625,39.03125,,0.6875,3200,0.55,,0.65625,1.1939249435672536,COMPLETE,823,0.4094301968375187,200
0.4375,31.317536396362662,,,0.0,1800,1200,0.03125,38.78125,,0.6875,3200,0.9,,0.65625,2.0972969199938234,COMPLETE,824,0.413671808223425,200
0.4375,31.184932259025352,,,0.0,1800,1200,0.0625,39.125,,0.6875,2800,0.55,,0.65625,1.1367659889510833,COMPLETE,825,0.41247403183624703,175
0.375,29.774674641379374,,,0.0,1800,200,1.5625,41.25,,0.6875,3040,0.55,,0.65625,2.103739435726311,COMPLETE,826,0.3763961139802806,190
0.5,24.020499058096192,,,0.0,1850,1150,7.375,32.125,,0.8125,2800,0.55,,0.59375,1.3601667227922007,COMPLETE,827,0.37931265343100656,175
0.3125,27.56226969858433,,,0.0,1600,750,2.84375,46.03125,,0.625,3040,0.9,,0.6875,2.7372339426365215,COMPLETE,828,0.36523206884574005,190
0.46875,31.376478426322798,,,0.0,1850,1150,3.40625,35.40625,,0.75,3040,0.9,,0.625,2.2121227578027174,COMPLETE,829,0.38336798332923944,190
0.3125,27.679792239782074,,,0.0,1600,700,3.28125,45.40625,,0.625,3520,0.9,,0.6875,3.5730363714392297,COMPLETE,830,0.36424593136852507,220
0.40625,27.91365033455854,,,0.0,1650,1150,3.9375,45.125,,0.625,3040,0.5,,0.6875,1.1248641583370045,COMPLETE,831,0.383651629124277,190
0.4375,30.857899490041444,,,0.0,1800,1200,0.21875,39.53125,,0.6875,2560,0.5,,0.65625,1.130815723707201,COMPLETE,832,0.40759168349402175,160
0.40625,25.888885163328297,,,0.0,5100,1200,21.875,41.375,,0.8125,2560,0.9,,0.59375,11.715171546209604,COMPLETE,833,0.35351658171705225,160
0.46875,31.486108047835952,,,0.0,1700,1200,4.25,37.375,,0.75,2640,0.9,,0.625,1.6495750265894458,COMPLETE,834,0.381480009079274,165
0.46875,31.79935877891251,,,0.0,1700,1200,3.5625,36.8125,,0.75,3440,0.5,,0.625,1.0745847215875983,COMPLETE,835,0.38272674021114284,215
0.46875,31.508679359820842,,,0.0,1700,1200,4.1875,37.375,,0.75,2560,0.9,,0.625,1.6396231337275822,COMPLETE,836,0.3815705224705318,160
0.46875,31.486108047835952,,,0.0,1700,1200,4.25,37.375,,0.75,2640,0.9,,0.625,1.5821479103469756,COMPLETE,837,0.381480009079274,165
0.46875,31.486108047835952,,,0.0,1700,1200,4.25,37.375,,0.75,2640,0.9,,0.625,1.513159547088435,COMPLETE,838,0.381480009079274,165
0.46875,31.486108047835952,,,0.0,1700,1200,4.25,37.375,,0.75,2640,0.9,,0.625,1.7614255356311332,COMPLETE,839,0.381480009079274,165
0.46875,31.900235108851472,,,0.0,1700,1200,3.6875,36.5,,0.75,3440,0.9,,0.625,1.8733205290627666,COMPLETE,840,0.38255345707902094,215
